Model,Scenario,Region,Variable,Unit,2050
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,The Netherlands,Network|Electricity|Demand|Reserve|Frequency Containment,MW,114.0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,The Netherlands,Network|Electricity|Demand|Reserve|Automatic Frequency Restoration,MW,550.0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Poland,Final Energy|Electricity|Cooling,MWh,350626.372624035
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Poland,Final Energy|Electricity|Heat,MWh,67025271.74216472
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Poland,Final Energy|Electricity|Transportation,MWh,29999999.999999993
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Poland,"Final Energy|Electricity|Other (excl. Heat, Cooling, Transport)",MWh,113507242.16189502
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Poland,Network|Electricity|Demand|Reserve|Frequency Containment,MW,122.0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Poland,Network|Electricity|Demand|Reserve|Automatic Frequency Restoration,MW,560.0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Portugal,Final Energy|Electricity|Cooling,MWh,2082802.4619409353
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Portugal,Final Energy|Electricity|Heat,MWh,10895716.122016203
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Portugal,Final Energy|Electricity|Transportation,MWh,9000000.0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Portugal,"Final Energy|Electricity|Other (excl. Heat, Cooling, Transport)",MWh,64891381.35809309
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Portugal,Network|Electricity|Demand|Reserve|Frequency Containment,MW,50.0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Portugal,Network|Electricity|Demand|Reserve|Automatic Frequency Restoration,MW,230.0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Scandinavia,Final Energy|Electricity|Cooling,MWh,1150226.166974463
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Scandinavia,Final Energy|Electricity|Heat,MWh,82222047.34360136
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Scandinavia,Final Energy|Electricity|Transportation,MWh,35999999.999999985
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Scandinavia,"Final Energy|Electricity|Other (excl. Heat, Cooling, Transport)",MWh,305357344.1011416
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Scandinavia,Network|Electricity|Demand|Reserve|Frequency Containment,MW,245.0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Scandinavia,Network|Electricity|Demand|Reserve|Automatic Frequency Restoration,MW,260.0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Slovakia,Final Energy|Electricity|Cooling,MWh,47040.90880747741
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Slovakia,Final Energy|Electricity|Heat,MWh,9968097.275027102
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Slovakia,Final Energy|Electricity|Transportation,MWh,3000000.0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Slovakia,"Final Energy|Electricity|Other (excl. Heat, Cooling, Transport)",MWh,19481374.456356946
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Slovakia,Network|Electricity|Demand|Reserve|Frequency Containment,MW,19.0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Slovakia,Network|Electricity|Demand|Reserve|Automatic Frequency Restoration,MW,130.0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,United Kingdom,Final Energy|Electricity|Cooling,MWh,312591.4686433352
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,United Kingdom,Final Energy|Electricity|Heat,MWh,164243815.1178278
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,United Kingdom,Final Energy|Electricity|Transportation,MWh,98000000.00000001
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,United Kingdom,"Final Energy|Electricity|Other (excl. Heat, Cooling, Transport)",MWh,275076052.78602374
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,United Kingdom,Network|Electricity|Demand|Reserve|Frequency Containment,MW,310.0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,United Kingdom,Network|Electricity|Demand|Reserve|Automatic Frequency Restoration,MW,0.0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Spain,To be defined,MW,-79900.0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Italy,To be defined,MW,-33800.0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Balkans,To be defined,MW,-2700.0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Austria,Maximum Active power|Electricity|Biomass|Traditional,MW,250
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Austria,Maximum Active power|Electricity|Gas|CCGT,MW,500
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Austria,Maximum Active power|Electricity|Gas|OCGT,MW,250
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Balkans,Maximum Active power|Electricity|Biomass|Traditional,MW,250
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Balkans,Maximum Active power|Electricity|Biomass|New and imported,MW,250
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Balkans,Maximum Active power|Electricity|Gas|CCGT,MW,500
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Balkans,Maximum Active power|Electricity|Lignite,MW,800
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Balkans,Maximum Active power|Electricity|Nuclear,MW,1400
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Balkans,Maximum Active power|Electricity|Gas|OCGT,MW,250
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Baltics,Maximum Active power|Electricity|Biomass|Traditional,MW,250
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Baltics,Maximum Active power|Electricity|Biomass|New and imported,MW,250
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Baltics,Maximum Active power|Electricity|Gas|CCGT,MW,500
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Baltics,Maximum Active power|Electricity|Nuclear,MW,1600
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Baltics,Maximum Active power|Electricity|Gas|OCGT,MW,250
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Belgium,Maximum Active power|Electricity|Biomass|Traditional,MW,250
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Belgium,Maximum Active power|Electricity|Biomass|New and imported,MW,250
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Belgium,Maximum Active power|Electricity|Gas|CCGT,MW,500
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Belgium,Maximum Active power|Electricity|Gas|OCGT,MW,250
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Switzerland,Maximum Active power|Electricity|Biomass|Traditional,MW,250
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Switzerland,Maximum Active power|Electricity|Biomass|New and imported,MW,250
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Switzerland,Maximum Active power|Electricity|Gas|CCGT,MW,500
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Switzerland,Maximum Active power|Electricity|Gas|OCGT,MW,250
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Czech Republic,Maximum Active power|Electricity|Biomass|Traditional,MW,250
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Czech Republic,Maximum Active power|Electricity|Gas|CCGT,MW,500
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Czech Republic,Maximum Active power|Electricity|Lignite,MW,800
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Czech Republic,Maximum Active power|Electricity|Nuclear,MW,1600
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Czech Republic,Maximum Active power|Electricity|Gas|OCGT,MW,250
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Germany,Maximum Active power|Electricity|Biomass|Traditional,MW,250
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Germany,Maximum Active power|Electricity|Biomass|New and imported,MW,250
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Germany,Maximum Active power|Electricity|Coal,MW,800
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Germany,Maximum Active power|Electricity|Gas|CCGT,MW,500
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Germany,Maximum Active power|Electricity|Gas|OCGT,MW,250
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Spain,Maximum Active power|Electricity|Biomass|Traditional,MW,250
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Spain,Maximum Active power|Electricity|Biomass|New and imported,MW,250
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Spain,Maximum Active power|Electricity|Coal,MW,800
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Spain,Maximum Active power|Electricity|Gas|CCGT,MW,500
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Spain,Maximum Active power|Electricity|Nuclear,MW,1600
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Spain,Maximum Active power|Electricity|Gas|OCGT,MW,250
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,France,Maximum Active power|Electricity|Biomass|Traditional,MW,250
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,France,Maximum Active power|Electricity|Biomass|New and imported,MW,250
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,France,Maximum Active power|Electricity|Coal,MW,800
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,France,Maximum Active power|Electricity|Gas|CCGT,MW,500
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,France,Maximum Active power|Electricity|Nuclear,MW,1600
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,France,Maximum Active power|Electricity|Gas|OCGT,MW,250
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Hungary,Maximum Active power|Electricity|Biomass|Traditional,MW,250
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Hungary,Maximum Active power|Electricity|Biomass|New and imported,MW,250
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Hungary,Maximum Active power|Electricity|Gas|CCGT,MW,500
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Hungary,Maximum Active power|Electricity|Nuclear,MW,1600
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Hungary,Maximum Active power|Electricity|Gas|OCGT,MW,250
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Ireland,Maximum Active power|Electricity|Biomass|Traditional,MW,250
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Ireland,Maximum Active power|Electricity|Biomass|New and imported,MW,250
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Ireland,Maximum Active power|Electricity|Gas|CCGT,MW,500
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Ireland,Maximum Active power|Electricity|Gas|OCGT,MW,250
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Italy,Maximum Active power|Electricity|Biomass|Traditional,MW,250
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Italy,Maximum Active power|Electricity|Biomass|New and imported,MW,250
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Italy,Maximum Active power|Electricity|Coal,MW,800
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Italy,Maximum Active power|Electricity|Gas|CCGT,MW,500
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Italy,Maximum Active power|Electricity|Gas|OCGT,MW,250
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,The Netherlands,Maximum Active power|Electricity|Biomass|Traditional,MW,250
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,The Netherlands,Maximum Active power|Electricity|Biomass|New and imported,MW,250
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,The Netherlands,Maximum Active power|Electricity|Coal,MW,800
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,The Netherlands,Maximum Active power|Electricity|Gas|CCGT,MW,500
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,The Netherlands,Maximum Active power|Electricity|Nuclear,MW,1600
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,The Netherlands,Maximum Active power|Electricity|Gas|OCGT,MW,250
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Poland,Maximum Active power|Electricity|Biomass|Traditional,MW,250
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Poland,Maximum Active power|Electricity|Biomass|New and imported,MW,250
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Poland,Maximum Active power|Electricity|Gas|CCGT,MW,500
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Poland,Maximum Active power|Electricity|Lignite,MW,800
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Poland,Maximum Active power|Electricity|Nuclear,MW,1600
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Poland,Maximum Active power|Electricity|Gas|OCGT,MW,250
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Portugal,Maximum Active power|Electricity|Biomass|Traditional,MW,250
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Portugal,Maximum Active power|Electricity|Biomass|New and imported,MW,250
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Portugal,Maximum Active power|Electricity|Gas|CCGT,MW,500
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Portugal,Maximum Active power|Electricity|Gas|OCGT,MW,250
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Scandinavia,Maximum Active power|Electricity|Biomass|Traditional,MW,250
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Scandinavia,Maximum Active power|Electricity|Biomass|New and imported,MW,250
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Scandinavia,Maximum Active power|Electricity|Gas|CCGT,MW,500
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Scandinavia,Maximum Active power|Electricity|Nuclear,MW,1600
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Scandinavia,Maximum Active power|Electricity|Gas|OCGT,MW,250
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Slovakia,Maximum Active power|Electricity|Biomass|Traditional,MW,250
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Slovakia,Maximum Active power|Electricity|Biomass|New and imported,MW,250
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Slovakia,Maximum Active power|Electricity|Gas|CCGT,MW,500
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Slovakia,Maximum Active power|Electricity|Nuclear,MW,1600
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,United Kingdom,Maximum Active power|Electricity|Biomass|Traditional,MW,250
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,United Kingdom,Maximum Active power|Electricity|Biomass|New and imported,MW,250
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,United Kingdom,Maximum Active power|Electricity|Coal,MW,800
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,United Kingdom,Maximum Active power|Electricity|Gas|CCGT,MW,500
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,United Kingdom,Maximum Active power|Electricity|Nuclear,MW,1600
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,United Kingdom,Maximum Active power|Electricity|Gas|OCGT,MW,250
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Austria,Minimum Active power|Electricity|Biomass|Traditional,MW,150
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Austria,Minimum Active power|Electricity|Gas|CCGT,MW,150
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Austria,Minimum Active power|Electricity|Gas|OCGT,MW,150
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Balkans,Minimum Active power|Electricity|Biomass|Traditional,MW,150
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Balkans,Minimum Active power|Electricity|Biomass|New and imported,MW,150
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Balkans,Minimum Active power|Electricity|Gas|CCGT,MW,150
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Balkans,Minimum Active power|Electricity|Lignite,MW,320
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Balkans,Minimum Active power|Electricity|Nuclear,MW,800
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Balkans,Minimum Active power|Electricity|Gas|OCGT,MW,150
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Baltics,Minimum Active power|Electricity|Biomass|Traditional,MW,150
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Baltics,Minimum Active power|Electricity|Biomass|New and imported,MW,150
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Baltics,Minimum Active power|Electricity|Gas|CCGT,MW,150
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Baltics,Minimum Active power|Electricity|Nuclear,MW,800
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Baltics,Minimum Active power|Electricity|Gas|OCGT,MW,150
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Belgium,Minimum Active power|Electricity|Biomass|Traditional,MW,150
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Belgium,Minimum Active power|Electricity|Biomass|New and imported,MW,150
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Belgium,Minimum Active power|Electricity|Gas|CCGT,MW,150
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Belgium,Minimum Active power|Electricity|Gas|OCGT,MW,150
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Switzerland,Minimum Active power|Electricity|Biomass|Traditional,MW,150
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Switzerland,Minimum Active power|Electricity|Biomass|New and imported,MW,150
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Switzerland,Minimum Active power|Electricity|Gas|CCGT,MW,150
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Switzerland,Minimum Active power|Electricity|Gas|OCGT,MW,150
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Czech Republic,Minimum Active power|Electricity|Biomass|Traditional,MW,150
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Czech Republic,Minimum Active power|Electricity|Gas|CCGT,MW,150
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Czech Republic,Minimum Active power|Electricity|Lignite,MW,320
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Czech Republic,Minimum Active power|Electricity|Nuclear,MW,800
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Czech Republic,Minimum Active power|Electricity|Gas|OCGT,MW,150
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Germany,Minimum Active power|Electricity|Biomass|Traditional,MW,150
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Germany,Minimum Active power|Electricity|Biomass|New and imported,MW,150
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Germany,Minimum Active power|Electricity|Coal,MW,320
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Germany,Minimum Active power|Electricity|Gas|CCGT,MW,150
